-10.082,-1.29590207753543
-9.959,-1.69032395871976
-9.91,-1.89657449438721
-9.887,-2.00714823430673
-8.525,0.793913074154738
-8.515,0.777737971542317
-5.798,1.89674336319961
-5.579,1.17720695821842
-5.554,1.11925501461316
-5.505,1.01453077280079
-5.502,1.00846140919426
-5.569,1.15362561120142
-0.905,-0.785434667295927
-1.021,-0.612825014717450
-1.0213,-0.612412424209208
-0.9046,-0.786081633636986
-5.5791,1.17744556793076
-5.7978,1.89582418479929
-5.5534,1.11790428246667
-5.5049,1.01432786611673
-5.5692,1.15409188919985
-5.5022,1.00886488946126
-5.5663,1.14735183690305
-5.8045,1.92700146641065
-5.5662,1.14712022185291
-5.5132,1.03131078038718
-5.5027,1.00987430290887
-5.3784,0.785781864304670
-5.5042,1.01290867084146
-5.5059,1.01635878783417
-5.5667,1.14827882888192
-5.3784,0.785781864304670
-5.8051,1.92983274106358
-4.158,-0.619160335281672
-3.928,-0.997983668137835
-3.611,-1.97152896943386
-3.8641,-1.13441218428431
-3.6192,-1.93209283418200
-3.604,-2.00621673691309
-3.6082,-1.98528835520565
-3.6018,-2.01732055580536
-2.242,0.794215224528471
-2.232,0.778035409523055
-0.904,-0.787052846425897
-5.5698,1.15549201574591
